,日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2329,2015/03/09,龍潭,PM2.5,14,26,22,33,22,29,25,32,29,41,27,28,8,8,10,25,28,29,16,14,7,11,18,18
2330,2015/03/10,龍潭,PM2.5,18,19,23,27,25,23,18,20,21,26,27,31,35,36,38,36,33,30,30,22,20,15,15,12
2331,2015/03/11,龍潭,PM2.5,10,16,11,14,8,11,3,3,1,8,9,14,9,10,10,11,11,12,10,9,5,5,6,4
2332,2015/03/12,龍潭,PM2.5,6,4,8,4,6,2,7,5,15,14,18,14,11,23,13,13,20,16,16,21,21,21,16,17
2333,2015/03/13,龍潭,PM2.5,19,14,16,16,21,19,18,13,8,5,12,16,17,17,24,26,22,17,15,25,35,42,34,24
2334,2015/03/14,龍潭,PM2.5,21,17,17,23,33,36,38,34,33,30,37,51,61,54,49,36,39,42,39,39,31,40,37,47
2335,2015/03/15,龍潭,PM2.5,46,49,42,39,37,29,27,23,26,29,34,31,30,29,39,48,50,56,49,56,65,73,71,52
2336,2015/03/16,龍潭,PM2.5,49,45,49,47,49,49,48,48,52,54,60,64,62,49,38,32,37,34,38,51,65,74,64,67
2337,2015/03/17,龍潭,PM2.5,61,54,45,33,39,31,34,39,40,42,39,41,46,56,59,60,51,52,50,40,35,33,40,46
2338,2015/03/18,龍潭,PM2.5,41,39,31,33,28,25,19,24,24,25,23,28,35,36,29,22,19,16,16,15,21,17,15,6
2339,2015/03/19,龍潭,PM2.5,9,13,16,19,20,25,22,26,27,32,35,39,37,29,25,30,34,38,32,33,27,30,35,37
2340,2015/03/20,龍潭,PM2.5,35,30,34,32,29,28,23,25,23,30,33,42,47,49,39,34,28,26,25,28,34,43,43,51
2341,2015/03/21,龍潭,PM2.5,34,24,4,12,14,18,9,13,21,28,29,22,23,19,17,14,19,18,16,13,17,14,15,16
2342,2015/03/22,龍潭,PM2.5,26,19,20,20,20,18,17,21,28,34,50,55,53,46,41,40,40,39,45,42,47,40,38,37
2343,2015/03/23,龍潭,PM2.5,39,42,37,33,31,26,27,25,26,20,18,20,24,21,23,19,12,14,10,12,9,8,9,8
2344,2015/03/24,龍潭,PM2.5,8,4,7,7,12,5,10,6,15,11,19,11,19,12,12,1,8,10,10,7,10,20,15,17
2345,2015/03/25,龍潭,PM2.5,8,9,9,10,11,3,1,5,8,8,7,9,9,10,6,8,6,13,11,8,5,9,8,5
2346,2015/03/26,龍潭,PM2.5,4,6,6,4,7,9,7,10,10,19,14,17,9,15,9,16,13,19,14,16,17,15,12,9
2347,2015/03/27,龍潭,PM2.5,7,4,8,9,9,5,4,7,10,15,15,11,6,8,9,18,14,19,20,20,25,25,26,21
2348,2015/03/28,龍潭,PM2.5,13,20,13,12,10,16,17,11,13,15,20,19,17,15,14,23,22,26,27,36,34,32,20,24
2349,2015/03/29,龍潭,PM2.5,20,28,19,15,11,19,22,21,20,20,29,28,29,26,24,25,24,26,30,37,39,31,27,25
2350,2015/03/30,龍潭,PM2.5,31,30,29,20,17,29,40,40,29,24,26,22,23,22,30,32,25,25,20,26,29,30,31,23
2351,2015/03/31,龍潭,PM2.5,20,15,18,16,20,21,27,27,28,30,29,26,27,23,20,20,19,23,12,20,13,20,16,20
2352,2015/04/01,龍潭,PM2.5,34,35,36,26,25,31,26,28,28,26,23,24,37,34,31,20,27,20,19,14,16,16,18,24
2353,2015/04/02,龍潭,PM2.5,29,24,20,14,17,18,15,17,24,32,35,31,33,39,31,25,15,17,12,15,13,22,23,23
2354,2015/04/03,龍潭,PM2.5,29,28,30,20,17,16,21,17,21,14,29,28,34,29,26,17,16,18,23,16,20,27,30,25
2355,2015/04/04,龍潭,PM2.5,20,26,27,23,18,23,22,30,26,28,22,25,27,31,33,35,26,23,21,28,27,23,26,19
2356,2015/04/05,龍潭,PM2.5,24,14,21,17,19,18,12,10,19,30,34,40,45,47,38,29,24,15,19,21,29,29,26,21
2357,2015/04/06,龍潭,PM2.5,18,16,20,14,13,12,11,16,16,22,24,27,28,32,32,23,23,24,30,32,32,39,22,17
2358,2015/04/07,龍潭,PM2.5,7,12,10,12,8,9,5,6,6,8,11,14,13,10,5,4,10,9,12,4,9,5,5,1
2359,2015/04/08,龍潭,PM2.5,1,7,6,12,7,8,4,9,9,17,11,15,5,5,0,7,14,17,10,6,14,24,21,15
2360,2015/04/09,龍潭,PM2.5,14,9,15,9,15,13,11,7,8,11,14,13,10,14,23,19,21,20,16,16,12,13,15,14
2361,2015/04/10,龍潭,PM2.5,10,12,9,13,11,16,13,7,2,7,10,15,11,8,8,12,18,12,6,8,8,10,11,17
2362,2015/04/11,龍潭,PM2.5,16,13,11,16,13,15,18,24,24,21,21,18,17,16,18,18,16,11,17,18,20,20,26,20
2363,2015/04/12,龍潭,PM2.5,25,22,15,24,15,16,10,10,7,6,11,9,10,9,16,19,14,13,15,17,17,17,15,13
2364,2015/04/13,龍潭,PM2.5,13,25,27,27,20,18,17,22,29,32,23,19,24,23,39,43,45,50,38,43,37,45,38,40
2365,2015/04/14,龍潭,PM2.5,34,34,33,35,38,29,24,20,21,22,15,22,21,27,20,22,18,28,22,27,22,27,28,24
2366,2015/04/15,龍潭,PM2.5,21,17,14,12,14,12,15,7,14,13,18,18,20,25,30,36,34,25,31,24,39,29,39,31
2367,2015/04/16,龍潭,PM2.5,30,30,29,29,25,24,17,18,28,32,45,42,37,30,24,23,21,25,22,29,29,30,22,24
2368,2015/04/17,龍潭,PM2.5,18,18,15,18,18,22,26,24,23,29,39,45,36,35,37,38,52,64,78,82,80,79,75,68
2369,2015/04/18,龍潭,PM2.5,61,50,48,40,40,32,39,28,38,30,37,27,39,49,51,34,34,23,34,29,28,16,7,13
2370,2015/04/19,龍潭,PM2.5,15,18,12,12,5,18,12,20,10,17,17,21,21,21,18,12,11,10,17,17,18,17,15,19
2371,2015/04/20,龍潭,PM2.5,14,18,12,17,7,10,11,14,10,13,11,20,16,15,11,22,6,9,7,16,18,15,13,7
2372,2015/04/21,龍潭,PM2.5,9,4,4,8,11,15,11,17,21,34,29,33,29,33,33,31,36,38,31,32,28,37,26,26
2373,2015/04/22,龍潭,PM2.5,16,20,13,20,14,14,12,12,16,18,16,18,12,18,11,19,11,14,4,11,15,19,14,13
2374,2015/04/23,龍潭,PM2.5,8,9,5,10,13,11,12,13,24,17,13,3,11,17,23,22,15,11,10,14,16,23,23,27
2375,2015/04/24,龍潭,PM2.5,17,19,15,20,13,12,10,20,23,29,30,29,34,30,33,24,24,18,18,18,20,20,18,24
2376,2015/04/25,龍潭,PM2.5,18,17,6,13,14,25,24,18,9,12,18,21,22,23,29,20,20,11,10,10,16,17,13,16
2377,2015/04/26,龍潭,PM2.5,21,21,12,14,16,17,18,16,26,24,28,21,23,26,33,28,31,30,35,36,36,34,32,28
2378,2015/04/27,龍潭,PM2.5,31,18,18,17,22,19,22,24,36,33,36,28,28,27,30,31,32,24,35,38,51,41,39,33
2379,2015/04/28,龍潭,PM2.5,32,27,32,32,37,39,49,46,42,35,41,39,34,24,18,14,12,13,17,23,24,26,20,16
2380,2015/04/29,龍潭,PM2.5,15,22,30,26,23,18,21,22,25,24,28,29,33,27,26,24,26,17,17,19,27,32,29,34
2381,2015/04/30,龍潭,PM2.5,30,30,35,36,41,42,45,49,42,48,51,60,63,23,58,58,57,54,37,34,34,39,33,28
2382,2015/05/01,龍潭,PM2.5,27,29,31,27,31,33,33,35,40,51,52,55,61,66,60,51,36,26,24,24,28,19,25,22
2383,2015/05/02,龍潭,PM2.5,27,22,23,22,15,15,17,27,33,38,36,31,36,40,45,32,26,16,20,16,18,20,20,15
2384,2015/05/03,龍潭,PM2.5,14,17,25,25,22,18,20,16,14,9,10,13,15,23,26,22,14,6,12,9,14,5,14,15
2385,2015/05/04,龍潭,PM2.5,21,24,17,15,6,13,9,12,9,15,17,18,16,18,22,23,25,28,27,32,26,34,27,36
2386,2015/05/05,龍潭,PM2.5,29,25,22,17,15,7,7,7,10,15,13,8,7,11,15,13,13,16,15,20,19,27,23,21
2387,2015/05/06,龍潭,PM2.5,17,14,11,12,13,14,16,17,24,23,24,31,37,42,34,36,37,35,33,32,34,37,35,37
2388,2015/05/07,龍潭,PM2.5,37,33,22,18,16,23,18,23,24,32,34,42,40,38,23,55,52,46,45,37,32,15,12,15
2389,2015/05/08,龍潭,PM2.5,22,20,21,17,15,13,18,19,23,20,37,38,57,54,32,20,28,14,19,16,25,22,25,22
2390,2015/05/09,龍潭,PM2.5,21,21,21,15,15,11,15,13,22,21,23,20,25,24,18,15,17,23,22,19,19,18,24,17
2391,2015/05/10,龍潭,PM2.5,18,13,19,17,20,15,11,13,19,22,17,15,14,11,14,12,19,15,23,25,29,35,32,33
2392,2015/05/11,龍潭,PM2.5,33,34,29,17,16,26,33,33,30,29,27,22,33,40,53,50,51,38,36,33,41,31,37,23
2393,2015/05/12,龍潭,PM2.5,24,12,12,16,11,12,7,14,12,12,12,22,32,31,23,26,22,27,25,25,26,23,31,25
2394,2015/05/13,龍潭,PM2.5,26,25,26,25,20,17,16,19,17,16,17,23,24,29,35,42,42,37,40,37,33,29,27,38
2395,2015/05/14,龍潭,PM2.5,18,18,17,16,16,16,17,18,19,21,22,22,23,20,17,16,13,10,7,5,5,12,14,13
2396,2015/05/15,龍潭,PM2.5,8,5,6,6,10,10,18,19,23,16,20,22,16,8,17,11,11,7,12,10,17,18,23,12
2397,2015/05/16,龍潭,PM2.5,14,8,15,8,11,8,11,14,16,18,14,17,13,11,10,13,20,17,17,14,11,12,10,11
2398,2015/05/17,龍潭,PM2.5,10,12,13,19,19,19,12,13,13,13,15,19,21,21,22,26,33,32,29,15,11,12,19,14
2399,2015/05/18,龍潭,PM2.5,11,13,17,21,18,21,15,19,20,20,18,14,20,21,21,22,19,19,15,10,13,15,21,16
2400,2015/05/19,龍潭,PM2.5,16,13,16,9,11,6,9,7,17,15,23,17,24,19,23,36,29,33,16,21,21,22,18,12
2401,2015/05/20,龍潭,PM2.5,12,13,18,19,17,14,11,19,21,21,14,11,12,8,6,7,13,14,9,13,11,14,8,8
2402,2015/05/21,龍潭,PM2.5,4,3,5,6,5,10,13,13,11,14,15,17,14,17,16,17,15,14,7,9,9,14,9,6
2403,2015/05/22,龍潭,PM2.5,4,10,10,9,5,8,6,5,6,5,5,8,8,19,19,24,18,18,22,23,19,15,14,14
2404,2015/05/23,龍潭,PM2.5,17,14,11,6,3,4,2,9,7,10,5,6,11,14,20,18,15,10,6,11,15,13,8,6
2405,2015/05/24,龍潭,PM2.5,6,6,2,8,6,6,0,1,6,5,6,1,3,2,2,4,5,7,3,9,8,12,7,9
2406,2015/05/25,龍潭,PM2.5,9,8,6,7,6,11,10,8,9,6,10,7,12,12,15,13,11,13,19,27,25,24,19,23
2407,2015/05/26,龍潭,PM2.5,15,19,20,21,22,15,18,18,26,26,24,27,27,32,29,22,27,24,23,24,16,13,9,10
2408,2015/05/27,龍潭,PM2.5,5,3,9,9,8,4,4,12,10,19,18,17,10,10,7,10,5,9,4,6,4,3,6,7
2409,2015/05/28,龍潭,PM2.5,11,6,5,6,6,8,7,11,9,10,10,11,13,11,10,9,7,12,11,18,19,18,14,9
2410,2015/05/29,龍潭,PM2.5,12,14,14,9,8,5,5,9,13,14,14,18,24,19,19,16,14,12,11,12,9,14,12,9
2411,2015/05/30,龍潭,PM2.5,8,10,10,6,7,12,8,9,13,15,13,10,11,15,9,11,8,11,21,21,24,15,18,15
2412,2015/05/31,龍潭,PM2.5,16,10,7,3,9,12,14,11,7,10,14,25,22,24,18,18,9,8,12,15,18,15,13,10
2413,2015/06/01,龍潭,PM2.5,11,12,10,7,11,19,20,20,9,7,10,13,16,16,19,16,13,7,11,9,15,11,10,8
2414,2015/06/02,龍潭,PM2.5,10,11,8,6,13,13,19,14,16,13,12,12,15,18,23,21,12,13,14,16,12,12,14,17
2415,2015/06/03,龍潭,PM2.5,19,15,12,6,10,11,16,15,20,15,15,6,15,10,17,11,12,7,6,7,7,8,13,13
2416,2015/06/04,龍潭,PM2.5,17,12,20,19,17,14,10,20,18,21,11,10,8,18,18,20,14,23,30,30,25,17,24,21
2417,2015/06/05,龍潭,PM2.5,22,19,19,18,15,16,17,15,19,15,15,15,16,24,19,15,9,11,15,13,11,11,15,16
2418,2015/06/06,龍潭,PM2.5,17,20,16,12,9,13,13,19,20,28,21,21,14,18,19,15,16,12,17,13,11,11,13,17
2419,2015/06/07,龍潭,PM2.5,17,18,17,14,11,9,6,11,17,21,20,18,23,21,26,21,25,16,12,6,12,12,21,14
2420,2015/06/08,龍潭,PM2.5,14,9,6,15,8,18,12,23,15,22,11,14,14,15,14,12,13,18,14,17,14,12,11,11
2421,2015/06/09,龍潭,PM2.5,13,15,12,13,9,8,11,11,14,7,12,12,15,18,12,13,12,17,16,9,11,17,15,13
2422,2015/06/10,龍潭,PM2.5,5,11,12,16,13,13,14,17,15,13,12,16,22,21,15,12,16,18,18,17,16,16,9,13
2423,2015/06/11,龍潭,PM2.5,10,13,18,16,17,10,13,14,9,11,11,15,14,16,16,18,16,12,7,12,19,23,18,13
2424,2015/06/12,龍潭,PM2.5,10,13,11,9,12,16,24,25,26,23,18,18,15,18,17,21,16,16,11,14,9,10,4,8
2425,2015/06/13,龍潭,PM2.5,13,14,12,6,10,7,10,5,15,20,24,20,16,22,16,22,12,16,10,16,12,8,11,11
2426,2015/06/14,龍潭,PM2.5,13,7,9,11,7,13,11,19,18,23,15,23,25,30,18,14,13,10,13,12,12,9,6,10
2427,2015/06/15,龍潭,PM2.5,13,12,8,0,2,9,20,18,15,7,14,13,18,12,15,11,14,8,7,6,8,11,12,10
2428,2015/06/16,龍潭,PM2.5,10,7,7,4,12,14,14,10,17,18,13,10,18,21,18,13,9,15,15,19,12,9,11,8
2429,2015/06/17,龍潭,PM2.5,6,7,10,18,11,14,14,21,24,21,23,16,13,11,11,10,10,12,17,14,14,12,14,12
2430,2015/06/18,龍潭,PM2.5,7,9,9,13,9,13,17,17,17,9,12,14,27,26,23,18,4,5,15,21,20,17,21,19
2431,2015/06/19,龍潭,PM2.5,19,10,17,16,21,12,14,8,14,12,20,18,15,6,10,13,18,17,21,26,20,26,25,28
2432,2015/06/20,龍潭,PM2.5,17,9,6,4,4,10,11,20,16,21,15,18,22,20,23,19,29,20,19,13,20,21,16,20
2433,2015/06/21,龍潭,PM2.5,23,21,14,16,21,23,20,26,30,33,35,33,28,27,24,22,16,22,25,22,12,11,11,20
2434,2015/06/22,龍潭,PM2.5,13,13,10,10,11,6,15,10,14,12,20,23,19,20,22,24,25,23,29,24,26,21,15,9
2435,2015/06/23,龍潭,PM2.5,10,12,14,13,12,12,12,12,13,17,20,21,14,12,11,16,19,17,14,9,11,7,5,1
2436,2015/06/24,龍潭,PM2.5,2,2,3,7,7,8,4,4,5,12,18,17,14,9,12,8,9,7,9,12,12,8,6,3
2437,2015/06/25,龍潭,PM2.5,4,3,3,7,5,7,2,6,5,9,8,16,12,11,8,11,9,11,11,12,15,13,18,12
2438,2015/06/26,龍潭,PM2.5,16,10,12,8,12,12,11,10,5,6,8,14,16,23,15,9,11,12,14,14,12,15,14,18
2439,2015/06/27,龍潭,PM2.5,15,22,15,17,11,16,15,10,10,9,13,16,19,17,20,18,18,12,9,11,14,14,21,14
2440,2015/06/28,龍潭,PM2.5,16,10,14,19,18,14,14,17,20,17,13,13,9,12,22,20,19,14,18,18,14,12,19,26
2441,2015/06/29,龍潭,PM2.5,30,23,20,17,20,17,19,21,27,23,20,20,18,16,17,19,22,19,18,14,9,8,6,7
2442,2015/06/30,龍潭,PM2.5,12,13,13,6,4,4,8,15,15,16,17,18,17,23,11,9,5,11,11,19,26,32,30,27
2443,2015/07/01,龍潭,PM2.5,22,22,15,16,14,13,7,12,11,16,12,13,13,16,15,12,11,13,17,17,22,24,23,18
2444,2015/07/02,龍潭,PM2.5,11,7,8,11,7,11,16,18,20,19,19,17,12,20,20,17,12,15,19,22,15,11,8,10
2445,2015/07/03,龍潭,PM2.5,12,8,10,12,13,17,18,25,19,21,15,14,19,21,21,16,19,14,10,11,14,25,17,22
2446,2015/07/04,龍潭,PM2.5,19,16,13,6,10,14,13,15,22,27,32,26,29,28,27,25,19,20,19,22,19,15,15,21
2447,2015/07/05,龍潭,PM2.5,18,21,10,11,4,8,9,12,11,11,8,10,13,12,12,15,12,13,11,13,14,8,11,6
2448,2015/07/06,龍潭,PM2.5,7,1,4,5,5,9,10,14,12,18,20,26,30,28,28,21,21,18,11,7,15,19,24,13
2449,2015/07/07,龍潭,PM2.5,13,10,12,8,15,18,26,24,21,29,33,42,35,34,26,23,22,16,16,14,18,19,18,18
2450,2015/07/08,龍潭,PM2.5,14,16,15,12,10,10,16,17,19,12,8,15,18,29,25,33,27,33,37,30,19,10,9,9
2451,2015/07/09,龍潭,PM2.5,10,15,20,16,20,24,28,21,22,21,24,15,14,12,10,11,9,10,7,7,13,15,16,8
2452,2015/07/10,龍潭,PM2.5,5,1,5,5,8,4,3,8,8,13,5,8,4,12,10,13,8,8,4,4,3,8,7,10
2453,2015/07/11,龍潭,PM2.5,12,9,13,10,16,15,12,14,13,19,21,21,20,16,14,14,17,16,20,18,19,19,18,16
2454,2015/07/12,龍潭,PM2.5,11,7,11,6,9,5,11,11,16,17,21,24,22,19,19,26,28,30,29,27,26,19,22,20
2455,2015/07/13,龍潭,PM2.5,19,19,24,24,25,18,20,17,17,22,19,25,26,26,23,16,13,15,29,34,36,34,32,30
2456,2015/07/14,龍潭,PM2.5,31,23,21,20,22,26,18,23,23,32,33,31,32,32,33,30,27,32,34,35,31,29,27,34
2457,2015/07/15,龍潭,PM2.5,32,31,18,24,26,33,29,35,32,37,36,38,36,39,37,36,30,32,29,27,31,35,36,37
2458,2015/07/16,龍潭,PM2.5,30,24,17,25,34,37,38,45,50,49,39,34,32,27,29,32,45,41,46,50,53,49,41,43
2459,2015/07/17,龍潭,PM2.5,42,35,33,33,37,34,35,40,49,50,50,43,47,45,46,40,45,38,40,41,39,39,28,35
2460,2015/07/18,龍潭,PM2.5,31,34,28,30,31,25,26,24,30,28,33,40,53,57,55,45,39,41,46,38,33,23,22,25
2461,2015/07/19,龍潭,PM2.5,37,45,45,37,35,34,30,29,24,21,17,15,16,14,14,18,17,15,11,13,11,8,3,8
2462,2015/07/20,龍潭,PM2.5,7,7,4,4,12,10,11,9,10,10,11,10,12,13,15,16,14,18,15,10,11,10,9,7
2463,2015/07/21,龍潭,PM2.5,10,10,6,4,6,4,2,5,5,8,5,8,9,8,20,20,22,9,9,18,22,30,20,16
2464,2015/07/22,龍潭,PM2.5,16,13,20,12,17,15,11,14,14,19,17,14,10,12,11,19,19,23,17,10,7,9,14,11
2465,2015/07/23,龍潭,PM2.5,13,10,10,6,5,10,13,16,17,20,14,13,12,15,18,11,8,6,6,12,8,7,4,4
2466,2015/07/24,龍潭,PM2.5,6,3,4,4,5,3,6,5,11,13,17,14,11,19,21,26,16,11,11,16,24,17,19,17
2467,2015/07/25,龍潭,PM2.5,20,12,11,13,13,13,14,18,16,15,13,14,15,21,19,23,23,22,18,14,16,15,19,18
2468,2015/07/26,龍潭,PM2.5,17,10,14,12,17,17,17,16,16,20,17,17,18,22,19,18,12,18,16,19,17,14,13,12
2469,2015/07/27,龍潭,PM2.5,10,10,10,12,12,10,10,11,9,16,25,28,22,16,17,19,25,21,18,13,12,13,9,8
2470,2015/07/28,龍潭,PM2.5,9,8,9,4,2,11,13,13,3,11,22,16,17,13,13,17,17,17,18,13,16,13,13,4
2471,2015/07/29,龍潭,PM2.5,2,4,4,4,7,8,8,3,6,6,8,9,11,18,15,17,16,21,21,20,18,19,16,15
2472,2015/07/30,龍潭,PM2.5,9,9,7,7,11,14,14,16,17,19,17,23,29,31,27,22,20,14,15,11,11,9,8,9
2473,2015/07/31,龍潭,PM2.5,5,11,11,17,10,9,12,17,25,19,19,19,24,23,22,17,15,15,16,12,5,18,20,23
2474,2015/08/01,龍潭,PM2.5,10,14,15,13,14,8,12,11,14,11,12,17,24,23,21,17,17,18,19,14,15,16,19,17
2475,2015/08/02,龍潭,PM2.5,15,20,14,17,15,17,16,15,18,18,19,20,18,18,18,18,21,22,26,18,15,15,17,22
2476,2015/08/03,龍潭,PM2.5,17,24,19,25,20,19,20,19,18,18,21,25,26,28,28,19,16,16,15,16,16,23,23,28
2477,2015/08/04,龍潭,PM2.5,26,24,13,17,18,22,14,19,20,23,19,20,18,22,20,22,20,22,23,27,23,25,23,25
2478,2015/08/05,龍潭,PM2.5,21,18,19,23,24,18,20,22,22,20,28,37,39,33,27,26,20,20,13,19,21,22,16,13
2479,2015/08/06,龍潭,PM2.5,12,10,6,7,6,6,9,10,15,12,12,14,15,18,21,21,16,9,8,12,10,13,6,14
2480,2015/08/07,龍潭,PM2.5,8,7,4,10,13,14,8,12,11,16,10,9,6,10,7,13,9,11,5,6,8,8,6,2
2481,2015/08/08,龍潭,PM2.5,0,4,17,16,16,16,17,18,19,21,22,22,23,23,23,4,22,22,26,17,16,9,11,20
2482,2015/08/10,龍潭,PM2.5,18,18,17,16,16,16,17,18,19,21,22,22,23,23,23,11,17,20,21,23,25,32,35,30
2483,2015/08/11,龍潭,PM2.5,26,26,27,20,12,12,21,25,23,20,13,17,19,30,24,8,8,16,17,23,16,16,8,8
2484,2015/08/12,龍潭,PM2.5,12,13,16,7,5,6,14,24,24,23,19,17,20,23,26,22,19,14,11,7,11,13,15,13
2485,2015/08/13,龍潭,PM2.5,14,13,13,9,13,15,15,11,14,13,9,22,3,3,12,16,12,6,9,11,8,9,10,19
2486,2015/08/14,龍潭,PM2.5,12,11,2,4,6,7,7,9,13,15,22,28,30,27,27,30,28,22,20,16,13,13,17,19
2487,2015/08/15,龍潭,PM2.5,19,17,19,17,15,15,14,19,20,17,21,21,25,22,17,17,17,25,25,27,22,22,19,22
2488,2015/08/16,龍潭,PM2.5,21,19,13,18,20,23,19,16,11,16,17,23,19,21,26,23,24,19,23,21,21,18,21,22
2489,2015/08/17,龍潭,PM2.5,20,17,16,17,19,19,20,18,19,15,19,15,18,17,25,29,27,23,19,23,19,20,16,20
2490,2015/08/18,龍潭,PM2.5,17,17,16,21,17,17,15,23,23,23,24,27,21,24,24,22,24,23,24,17,13,7,11,6
2491,2015/08/19,龍潭,PM2.5,8,8,13,12,9,6,9,7,6,9,11,19,27,36,35,27,21,15,17,13,13,13,11,15
2492,2015/08/20,龍潭,PM2.5,15,16,9,6,3,9,12,13,16,13,19,15,26,25,27,15,15,13,14,10,10,13,12,10
2493,2015/08/21,龍潭,PM2.5,6,5,6,8,8,11,13,10,9,6,13,8,13,11,17,16,13,11,6,6,7,6,10,6
2494,2015/08/22,龍潭,PM2.5,9,6,9,5,8,15,25,20,13,7,7,4,2,6,12,13,16,10,13,6,12,9,11,5
2495,2015/08/23,龍潭,PM2.5,6,7,10,8,7,6,4,10,13,13,12,10,16,10,12,10,12,7,3,5,6,6,8,6
2496,2015/08/24,龍潭,PM2.5,6,3,3,7,10,12,12,10,15,10,15,9,16,10,14,12,14,14,13,12,17,18,28,25
2497,2015/08/25,龍潭,PM2.5,25,14,13,14,17,18,17,13,12,10,17,20,19,16,13,17,25,42,41,33,21,22,24,24
2498,2015/08/26,龍潭,PM2.5,20,17,16,19,19,20,18,24,20,24,30,35,43,23,26,34,32,54,54,59,48,34,17,10
2499,2015/08/27,龍潭,PM2.5,6,4,7,7,8,5,8,8,9,10,12,16,21,23,15,11,4,8,4,8,7,12,9,11
2500,2015/08/28,龍潭,PM2.5,6,5,2,2,6,6,6,7,12,17,13,17,23,23,22,24,23,33,28,23,22,25,32,24
2501,2015/08/29,龍潭,PM2.5,19,6,12,10,16,12,13,9,10,13,12,15,16,20,13,13,14,14,8,3,9,11,13,12
2502,2015/08/30,龍潭,PM2.5,14,12,7,6,6,9,8,10,7,8,11,11,11,4,8,13,18,20,15,14,15,16,18,16
2503,2015/08/31,龍潭,PM2.5,14,10,7,13,13,16,11,10,9,9,8,22,14,14,9,10,8,9,7,8,9,11,11,12
2504,2015/09/01,龍潭,PM2.5,10,4,4,1,5,4,9,5,8,6,7,6,6,7,12,14,21,15,21,14,14,12,17,13
2505,2015/09/02,龍潭,PM2.5,6,2,5,3,3,5,6,9,7,10,12,11,14,13,20,22,22,18,14,18,17,13,13,15
2506,2015/09/03,龍潭,PM2.5,23,16,14,7,7,7,6,14,15,23,19,21,23,29,27,25,20,21,20,21,26,29,27,30
2507,2015/09/04,龍潭,PM2.5,23,25,18,18,19,19,24,28,28,24,24,27,31,28,23,21,18,17,19,19,24,24,23,23
2508,2015/09/05,龍潭,PM2.5,21,17,13,14,16,16,9,15,15,20,13,13,18,22,26,18,18,22,31,28,20,18,22,26
2509,2015/09/06,龍潭,PM2.5,19,24,23,31,26,23,24,23,25,17,14,15,16,19,20,19,24,37,43,40,26,24,16,14
2510,2015/09/07,龍潭,PM2.5,8,9,6,7,10,12,9,6,12,15,22,20,21,24,29,28,30,27,31,24,30,30,33,22
2511,2015/09/08,龍潭,PM2.5,17,15,13,9,8,13,18,19,14,15,14,12,23,23,23,13,21,21,18,9,17,11,18,10
2512,2015/09/09,龍潭,PM2.5,9,6,6,5,10,10,15,10,12,7,6,6,13,20,19,17,21,25,23,13,12,12,12,14
2513,2015/09/10,龍潭,PM2.5,12,12,6,9,10,15,15,20,18,15,13,18,20,19,15,14,12,19,14,13,9,15,13,12
2514,2015/09/11,龍潭,PM2.5,11,12,11,9,13,9,10,13,18,16,15,19,18,17,12,13,16,19,22,22,25,21,19,13
2515,2015/09/12,龍潭,PM2.5,15,12,7,8,7,12,11,12,14,20,28,25,27,21,23,17,16,18,19,22,20,17,18,13
2516,2015/09/13,龍潭,PM2.5,15,18,25,27,21,27,27,30,31,30,33,26,25,27,27,25,22,19,23,21,28,21,26,16
2517,2015/09/14,龍潭,PM2.5,15,4,10,12,10,5,7,8,13,12,14,13,13,16,16,15,12,11,14,16,20,13,7,1
2518,2015/09/15,龍潭,PM2.5,8,16,15,11,3,3,4,9,22,32,38,36,34,30,22,17,25,22,21,15,15,14,13,17
2519,2015/09/16,龍潭,PM2.5,20,19,14,9,10,11,16,11,14,9,10,9,10,18,21,19,13,12,14,21,20,23,15,17
2520,2015/09/17,龍潭,PM2.5,13,15,13,13,11,16,18,22,19,28,26,31,25,31,30,30,21,19,17,26,22,18,9,10
2521,2015/09/18,龍潭,PM2.5,24,22,23,16,16,12,14,18,25,24,25,26,28,34,34,31,24,21,23,28,28,25,24,24
2522,2015/09/19,龍潭,PM2.5,29,21,21,23,27,31,23,26,30,34,36,31,33,34,37,35,31,35,37,28,23,20,25,20
2523,2015/09/20,龍潭,PM2.5,19,24,24,25,25,25,24,19,22,31,37,48,52,63,63,55,40,27,21,23,24,20,18,15
2524,2015/09/21,龍潭,PM2.5,16,11,13,14,21,30,45,51,49,43,42,47,53,56,57,53,43,43,50,58,50,34,22,16
2525,2015/09/22,龍潭,PM2.5,17,16,26,27,28,29,34,48,50,49,41,36,39,51,23,40,36,27,42,33,33,24,32,28
2526,2015/09/23,龍潭,PM2.5,34,34,37,41,39,39,39,42,40,43,40,43,32,32,23,28,20,18,18,25,30,33,27,30
2527,2015/09/24,龍潭,PM2.5,27,28,26,20,23,20,20,24,28,24,21,23,30,27,24,18,12,10,21,28,32,31,31,33
2528,2015/09/25,龍潭,PM2.5,31,30,26,24,20,18,17,22,23,20,18,18,24,21,22,21,22,26,23,22,20,15,17,12
2529,2015/09/26,龍潭,PM2.5,18,15,22,20,16,14,24,26,20,11,14,23,22,27,21,18,14,16,21,19,19,20,17,13
2530,2015/09/27,龍潭,PM2.5,16,15,14,11,9,9,12,21,25,22,16,19,19,20,18,19,19,23,19,20,9,6,3,11
